close,high,low,open,volume,adjClose,adjHigh,adjLow,adjOpen,adjVolume,divCash,splitFactor
208.47,211.6,206.66,208.12,21856963,208.47,211.6,206.66,208.12,21856963,0.0,1.0
211.26,211.6,209.04,211.16,15151976,211.26,211.6,209.04,211.16,15151976,0.0,1.0
212.35,213.21,210.85,212.24,12524048,212.35,213.21,210.85,212.24,12524048,0.0,1.0
213.18,215.0,210.37,210.8865,12911948,213.18,215.0,210.37,210.8865,12911948,0.0,1.0
210.1,215.275,210.0,213.29,14704647,210.1,215.275,210.0,213.29,14704647,0.0,1.0
205.1,210.78,202.11,209.43,20684559,205.1,210.78,202.11,209.43,20684559,0.0,1.0
206.81,206.93,200.69,202.56,17178947,206.81,206.93,200.69,202.56,17178947,0.0,1.0
210.88,211.34,204.12,205.27,19383154,210.88,211.34,204.12,205.27,19383154,0.0,1.0
213.19,214.6445,210.94,212.15,20167443,213.19,214.6445,210.94,212.15,20167443,0.0,1.0
216.88,220.49,212.83,213.27,31843152,216.88,220.49,212.83,213.27,31843152,0.0,1.0
229.97,231.34,223.19,223.5,50162875,229.97,231.34,223.19,223.5,50162875,0.0,1.0
231.39,237.2,231.2,234.72,47577915,231.39,237.2,231.2,234.72,47577915,0.0,1.0
234.91,235.99,228.74,231.51,33925564,234.91,235.99,228.74,231.51,33925564,0.0,1.0
232.2,240.9,231.67,239.77,33178318,232.2,240.9,231.67,239.77,33178318,0.0,1.0
229.14,230.56,221.1347,229.07,34697553,229.14,230.56,221.1347,229.07,34697553,0.0,1.0
225.46,231.6332,224.0,224.3,29423013,225.46,231.6332,224.0,224.3,29423013,0.0,1.0
225.09,227.49,222.88,225.2,23322476,225.09,227.49,222.88,225.2,23322476,0.0,1.0
231.91,232.44,223.5,224.59,18223839,231.91,232.44,223.5,224.59,18223839,0.0,1.0
232.72,233.0,226.56,230.94,20919018,232.72,233.0,226.56,230.94,20919018,0.0,1.0
230.16,232.65,228.53,232.11,15380282,230.16,232.65,228.53,232.11,15380282,0.0,1.0
226.29,231.63,224.61,229.56,17041481,226.29,231.63,224.61,229.56,17041481,0.0,1.0
230.77,231.35,225.3105,226.71,16750438,230.77,231.35,225.3105,226.71,16750438,0.0,1.0
231.4,231.55,227.41,229.03,15466499,231.4,231.55,227.41,229.03,15466499,0.0,1.0
238.67,239.77,230.41,231.52,27462872,238.67,239.77,230.41,231.52,27462872,0.0,1.0
236.73,241.21,235.28,240.96,20720709,236.73,241.21,235.28,240.96,20720709,0.0,1.0
224.43,232.89,223.55,229.94,26708163,224.43,232.89,223.55,229.94,26708163,0.0,1.0
228.58,231.66,224.5,229.9,22091387,228.58,231.66,224.5,229.9,22091387,0.0,1.0
232.5,233.77,224.8,225.09,15340264,232.5,233.77,224.8,225.09,15340264,0.0,1.0
235.65,238.46,233.0,237.14,15236691,235.65,238.46,233.0,237.14,15236691,0.0,1.0
235.53,237.59,231.7268,235.0,19578125,235.53,237.59,231.7268,235.0,19578125,0.0,1.0
235.94,236.14,232.15,234.99,15782452,235.94,236.14,232.15,234.99,15782452,0.0,1.0
238.79,240.83,235.55,237.79,30081291,238.79,240.83,235.55,237.79,30081291,0.0,1.0
239.22,240.7,236.91,238.56,18917782,239.22,240.7,236.91,238.56,18917782,0.0,1.0
242.24,245.1853,239.86,241.28,24017915,242.24,245.1853,239.86,241.28,24017915,0.0,1.0
234.02,243.22,232.68,241.2,20834904,234.02,243.22,232.68,241.2,20834904,0.0,1.0
235.68,237.3,232.74,234.62,18704339,235.68,237.3,232.74,234.62,18704339,0.0,1.0
216.08,233.09,215.4,232.64,76343939,216.08,233.09,215.4,232.64,76343939,0.0,1.0
220.64,220.75,207.11,209.75,58514281,220.64,220.75,207.11,209.75,58514281,0.0,1.0
227.07,227.5,218.47,220.59,33927068,227.07,227.5,218.47,220.59,33927068,0.0,1.0
237.55,239.0,227.56,228.5,43403869,237.55,239.0,227.56,228.5,43403869,0.0,1.0
233.42,240.0,232.61,239.0,30635970,233.42,240.0,232.61,239.0,30635970,0.0,1.0
240.28,240.4,232.27,233.76,26208488,240.28,240.4,232.27,233.76,26208488,0.0,1.0
240.86,247.65,238.82,239.41,27887936,240.86,247.65,238.82,239.41,27887936,0.0,1.0
243.58,246.99,236.59,238.11,29793184,243.58,246.99,236.59,238.11,29793184,0.0,1.0
244.5,246.53,239.24,245.0,22175054,244.5,246.53,239.24,245.0,22175054,0.0,1.0
245.07,245.49,239.32,243.69,22982716,245.07,245.49,239.32,243.69,22982716,0.0,1.0
239.0,250.15,238.42,247.01,24674883,239.0,250.15,238.42,247.01,24674883,0.0,1.0
239.73,240.33,232.03,236.76,23378056,239.73,240.33,232.03,236.76,23378056,0.0,1.0
240.28,244.82,238.05,241.55,19134627,240.28,244.82,238.05,241.55,19134627,0.0,1.0
240.93,241.76,236.33,238.0,18880800,240.93,241.76,236.33,238.0,18880800,0.0,1.0
242.03,244.16,237.86,241.0,18152413,242.03,244.16,237.86,241.0,18152413,0.0,1.0
245.42,246.05,235.64,240.06,20797388,245.42,246.05,235.64,240.06,20797388,0.0,1.0
241.75,246.91,240.08,246.22,18646840,241.75,246.91,240.08,246.22,18646840,0.0,1.0
239.87,241.9,238.12,240.26,15427885,239.87,241.9,238.12,240.26,15427885,0.0,1.0
232.6,242.42,231.75,239.63,21771802,232.6,242.42,231.75,239.63,21771802,0.0,1.0
230.71,233.49,226.9,230.19,18325813,230.71,233.49,226.9,230.19,18325813,0.0,1.0
233.5,234.95,230.83,231.46,13163083,233.5,234.95,230.83,231.46,13163083,0.0,1.0
230.12,234.96,229.83,234.63,14170112,230.12,234.96,229.83,234.63,14170112,0.0,1.0
233.29,233.7,230.31,231.14,13588317,233.29,233.7,230.31,231.14,13588317,0.0,1.0
234.5,234.893,229.0,230.22,20615306,234.5,234.893,229.0,230.22,20615306,0.0,1.0
253.67,255.85,249.0,255.82,53030037,253.67,255.85,249.0,255.82,53030037,0.0,1.0
251.96,255.4,250.33,252.65,23134103,251.96,255.4,250.33,252.65,23134103,0.0,1.0
249.83,252.8,247.43,251.56,17183533,249.83,252.8,247.43,251.56,17183533,0.0,1.0
249.12,252.2698,247.77,250.19,13088361,249.12,252.2698,247.77,250.19,13088361,0.0,1.0
265.28,266.6,248.665,249.04,45241611,265.28,266.6,248.665,249.04,45241611,0.0,1.0
268.44,278.89,263.43,264.08,72766364,268.44,278.89,263.43,264.08,72766364,0.0,1.0
263.0,273.86,259.69,268.04,30248826,263.0,273.86,259.69,268.04,30248826,0.0,1.0
256.13,265.915,255.13,260.185,28238283,256.13,265.915,255.13,260.185,28238283,0.0,1.0
259.89,263.8973,258.1125,258.97,21428329,259.89,263.8973,258.1125,258.97,21428329,0.0,1.0
261.3,265.16,259.57,261.55,17373970,261.3,265.16,259.57,261.55,17373970,0.0,1.0
261.24,262.65,258.6801,262.305,14792708,261.24,262.65,258.6801,262.305,14792708,0.0,1.0
261.16,264.0973,259.4,262.5,13303174,261.16,264.0973,259.4,262.5,13303174,0.0,1.0
262.34,265.15,259.26,260.95,18690383,262.34,265.15,259.26,260.95,18690383,0.0,1.0
262.59,267.908,261.35,261.388,23291463,262.59,267.908,261.35,261.388,23291463,0.0,1.0
269.01,269.63,261.46,261.5,20299688,269.01,269.63,261.46,261.5,20299688,0.0,1.0
267.01,270.49,266.42,268.69,15538615,267.01,270.49,266.42,268.69,15538615,0.0,1.0
271.39,277.2478,268.7701,271.07,23685603,271.39,277.2478,268.7701,271.07,23685603,0.0,1.0
280.82,283.09,270.2601,272.41,42127240,280.82,283.09,270.2601,272.41,42127240,0.0,1.0
303.91,304.67,284.0,284.0,69015151,303.91,304.67,284.0,284.0,69015151,0.0,1.0
293.22,301.23,292.02,300.16,30301309,293.22,301.23,292.02,300.16,30301309,0.0,1.0
293.66,297.23,290.98,295.0,17172415,293.66,297.23,290.98,295.0,17172415,0.0,1.0
293.2,296.88,291.55,293.95,17345134,293.2,296.88,291.55,293.95,17345134,0.0,1.0
295.44,301.49,292.71,294.71,17320872,295.44,301.49,292.71,294.71,17320872,0.0,1.0
302.5,303.6,293.05,298.88,24341369,302.5,303.6,293.05,298.88,24341369,0.0,1.0
291.12,297.6,283.63,295.99,32294092,291.12,297.6,283.63,295.99,32294092,0.0,1.0
282.73,289.0,271.14,287.25,30333671,282.73,289.0,271.14,287.25,30333671,0.0,1.0
271.16,279.3,269.42,271.28,24863997,271.16,279.3,269.42,271.28,24863997,0.0,1.0
273.72,278.48,271.35,275.77,22918769,273.72,278.48,271.35,275.77,22918769,0.0,1.0
268.09,279.16,267.0319,275.51,24814669,268.09,279.16,267.0319,275.51,24814669,0.0,1.0
266.61,271.39,262.64,270.06,18913883,266.61,271.39,262.64,270.06,18913883,0.0,1.0
266.15,276.64,265.7,270.95,24093830,266.15,276.64,265.7,270.95,24093830,0.0,1.0
272.42,274.52,269.3,270.67,18478530,272.42,274.52,269.3,270.67,18478530,0.0,1.0
263.52,272.44,261.79,267.29,29207594,263.52,272.44,261.79,267.29,29207594,0.0,1.0
254.82,261.5,250.19,258.28,31281441,254.82,261.5,250.19,258.28,31281441,0.0,1.0
252.53,259.2,250.05,258.405,28130767,252.53,259.2,250.05,258.405,28130767,0.0,1.0
248.15,249.95,244.13,247.54,24709378,248.15,249.95,244.13,247.54,24709378,0.0,1.0
254.75,255.32,248.22,253.31,30293103,254.75,255.32,248.22,253.31,30293103,0.0,1.0
249.02,257.9921,248.15,255.26,19641266,249.02,257.9921,248.15,255.26,19641266,0.0,1.0
249.53,252.24,245.62,246.5,20006750,249.53,252.24,245.62,246.5,20006750,0.0,1.0
254.82,255.75,246.61,249.4,18351311,254.82,255.75,246.61,249.4,18351311,0.0,1.0
256.82,259.6,254.8208,259.4,18826254,256.82,259.6,254.8208,259.4,18826254,0.0,1.0
261.79,263.33,256.9,257.81,20215504,261.79,263.33,256.9,257.81,20215504,0.0,1.0
261.9,266.085,260.1,261.98,20142546,261.9,266.085,260.1,261.98,20142546,0.0,1.0
266.63,268.33,264.8,265.35,20009801,266.63,268.33,264.8,265.35,20009801,0.0,1.0
259.94,265.15,259.18,261.21,16367597,259.94,265.15,259.18,261.21,16367597,0.0,1.0
264.65,264.865,260.8401,262.2,12822252,264.65,264.865,260.8401,262.2,12822252,0.0,1.0
